"City","Date","PM2_5","PM10","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene","Xylene","AQI","AQI_Bucket"
"Amritsar","28-04-2018","71.4","148.06","12.58","10.58","21.02","8.19","0.51","4.23","41.86","0.99","3.05","6.26","156.0","Moderate"
"Amritsar","29-04-2018","61.67","148.89","12.58","10.58","21.02","8.22","0.64","5.94","41.86","0.99","3.05","6.26","136.0","Moderate"
"Amritsar","30-04-2018","64.92","178.5","12.58","10.64","21.02","8.19","0.74","8.03","41.86","0.99","3.05","6.26","149.0","Moderate"
"Amritsar","01-05-2018","77.06","201.95","12.58","11.04","21.02","7.87","0.87","8.84","41.86","0.99","3.05","6.26","157.0","Moderate"
"Amritsar","02-05-2018","60.54","188.97","12.58","10.25","21.02","6.78","2.31","12.24","41.86","0.99","3.05","6.26","161.0","Moderate"
"Amritsar","03-05-2018","37.37","83.42","12.58","8.35","21.02","5.24","0.89","6.86","41.86","0.99","3.05","6.26","120.0","Moderate"
"Amritsar","04-05-2018","46.96","117.05","12.58","8.24","21.02","5.14","0.8","4.5","41.86","0.99","3.05","6.26","104.0","Moderate"
"Amritsar","05-05-2018","60.38","157.78","12.58","8.23","21.02","5.14","0.95","5.8","41.86","0.99","3.05","6.26","123.0","Moderate"
"Amritsar","06-05-2018","43.89","121.76","12.58","8.22","21.02","5.13","0.79","5.07","41.86","0.99","3.05","6.26","131.0","Moderate"
"Amritsar","07-05-2018","26.75","83.47","12.58","8.26","21.02","5.13","0.62","6.45","41.86","0.99","3.05","6.26","95.0","Satisfactory"
"Amritsar","08-05-2018","31.61","81.6","12.58","8.21","21.02","5.13","0.53","5.14","41.86","0.99","3.05","6.26","82.0","Satisfactory"
"Amritsar","09-05-2018","58.47","118.73","12.58","8.25","21.02","5.13","0.57","4.77","41.86","0.99","3.05","6.26","100.0","Satisfactory"
"Amritsar","10-05-2018","99.65","169.11","12.58","8.25","21.02","5.14","0.7","4.96","41.86","0.99","3.05","6.26","178.0","Moderate"
"Amritsar","11-05-2018","108.04","198.34","12.58","8.24","21.02","5.13","0.7","5.85","41.86","0.99","3.05","6.26","252.0","Poor"
"Amritsar","12-05-2018","118.6","206.81","12.58","8.26","21.02","5.13","0.68","5.73","41.86","0.99","3.05","6.26","273.0","Poor"
"Amritsar","13-05-2018","41.29","89.89","12.58","8.22","21.02","5.13","0.54","6.12","41.86","0.99","3.05","6.26","153.0","Moderate"
"Amritsar","14-05-2018","51.48","113.43","12.58","8.22","21.02","5.13","0.61","5.39","41.86","0.99","3.05","6.26","102.0","Moderate"
"Amritsar","15-05-2018","75.55","148.68","12.58","8.23","21.02","5.13","0.64","5.43","41.86","0.99","3.05","6.26","128.0","Moderate"
"Amritsar","16-05-2018","56.32","136.55","12.58","8.27","21.02","5.11","0.66","6.05","41.86","0.99","3.05","6.26","127.0","Moderate"
"Amritsar","17-05-2018","92.14","196.87","12.58","8.35","21.02","5.07","0.63","5.91","41.86","0.99","3.05","6.26","167.0","Moderate"
"Amritsar","18-05-2018","84.74","196.78","12.55","8.41","20.97","5.04","0.66","5.46","38.02","1.0","3.05","6.23","206.0","Poor"
"Amritsar","19-05-2018","72.32","163.27","12.54","8.25","20.79","5.11","0.59","5.99","35.54","0.91","2.94","5.36","149.0","Moderate"
"Amritsar","20-05-2018","67.71","106.21","12.56","8.47","21.03","5.02","0.69","5.01","38.8","0.84","2.93","5.54","131.0","Moderate"
"Amritsar","21-05-2018","74.3","134.46","12.55","8.61","21.15","4.99","0.61","5.77","38.82","0.76","2.76","5.8","127.0","Moderate"
"Amritsar","22-05-2018","104.43","152.02","12.52","8.4","20.93","5.07","0.63","5.03","40.73","0.84","2.82","5.98","252.0","Poor"
"Amritsar","23-05-2018","52.81","112.14","12.51","8.31","20.82","5.11","0.58","5.9","42.01","0.77","2.8","5.85","134.0","Moderate"
"Amritsar","24-05-2018","51.88","100.81","12.53","8.33","20.86","5.1","0.63","5.56","41.07","0.79","2.79","5.78","102.0","Moderate"
"Amritsar","25-05-2018","62.72","124.43","12.59","8.56","21.15","5.01","0.58","6.65","41.84","0.94","2.84","5.88","114.0","Moderate"
"Amritsar","26-05-2018","74.08","126.26","12.63","8.34","20.97","5.08","0.53","5.85","42.98","0.97","2.83","5.77","132.0","Moderate"
"Amritsar","27-05-2018","72.53","138.75","12.63","8.3","20.93","5.09","0.48","5.72","42.48","0.74","2.64","5.5","134.0","Moderate"
"Amritsar","28-05-2018","108.07","76.5","12.63","8.24","20.87","5.11","0.97","7.2","40.83","0.86","2.76","5.75","225.0","Poor"
"Amritsar","29-05-2018","74.32","61.18","12.62","8.36","20.99","5.07","0.98","6.52","44.43","0.83","2.6","5.52","196.0","Moderate"
"Amritsar","30-05-2018","66.86","67.01","12.53","8.69","21.22","4.99","0.74","6.42","41.35","0.8","2.5","5.17","113.0","Moderate"
"Amritsar","31-05-2018","75.49","327.61","12.34","22.51","20.81","6.42","0.92","5.16","34.32","0.88","2.54","4.97","130.0","Moderate"
"Amritsar","01-06-2018","99.15","331.54","0.4","8.55","8.62","1.51","1.56","6.51","23.58","0.75","2.62","4.6","254.0","Poor"
"Amritsar","02-06-2018","48.66","179.33","1.42","8.57","9.19","1.6","1.26","6.14","20.8","0.6","2.43","4.78","200.0","Moderate"
"Amritsar","03-06-2018","67.25","199.98","0.76","8.4","8.35","1.58","1.24","6.23","23.36","0.58","2.46","5.24","164.0","Moderate"
"Amritsar","04-06-2018","61.84","194.06","5.32","9.97","12.51","3.7","1.8","6.29","33.48","0.52","2.21","4.03","174.0","Moderate"
"Amritsar","05-06-2018","59.22","208.58","12.27","9.6","21.53","4.87","1.23","3.13","38.93","0.6","2.46","4.18","164.0","Moderate"
"Amritsar","06-06-2018","59.22","208.58","12.27","9.6","21.53","4.87","1.23","3.13","38.93","0.6","2.46","4.18","170.0","Moderate"
"Amritsar","07-06-2018","53.32","146.53","13.48","17.23","27.03","3.12","2.81","4.73","46.78","0.64","2.46","4.37","170.0","Satisfactory"
"Amritsar","08-06-2018","54.7","175.81","57.62","29.71","39.7","5.39","2.1","6.52","32.46","0.92","2.79","5.3","148.0","Moderate"
"Amritsar","09-06-2018","29.87","135.11","25.06","6.05","21.99","4.36","0.75","11.15","28.03","0.53","2.43","4.35","133.0","Moderate"
"Amritsar","10-06-2018","50.25","148.66","9.57","18.11","28.68","4.54","0.75","10.2","33.35","0.7","2.57","5.12","128.0","Moderate"
"Amritsar","11-06-2018","51.72","175.01","12.28","48.32","61.6","4.67","0.75","14.28","27.6","0.62","2.13","4.38","135.0","Moderate"
"Amritsar","12-06-2018","63.27","260.67","47.78","91.53","126.16","31.31","2.82","7.91","38.92","0.9","3.04","8.83","135.0","Satisfactory"
"Amritsar","13-06-2018","83.88","340.65","33.85","13.99","43.79","9.52","2.82","7.38","34.24","1.04","2.87","5.89","221.0","Poor"
"Amritsar","14-06-2018","194.84","917.08","22.27","17.41","39.68","6.45","2.82","6.88","28.53","0.7","2.57","4.57","732.0","Severe"
"Amritsar","15-06-2018","262.84","802.87","18.83","14.54","33.37","6.7","2.82","5.26","31.27","0.57","2.54","4.49","869.0","Severe"
"Amritsar","16-06-2018","145.95","401.62","17.86","13.25","31.1","7.53","2.82","8.52","29.86","0.49","2.44","4.6","695.0","Severe"
"Amritsar","17-06-2018","49.36","215.18","17.91","13.17","31.08","7.53","0.0","4.35","30.54","0.55","2.46","5.09","222.0","Poor"
"Amritsar","18-06-2018","41.53","183.02","20.97","14.08","35.05","6.59","0.0","6.47","41.74","0.63","2.56","4.89","158.0","Moderate"
"Amritsar","19-06-2018","39.78","171.73","23.1","15.08","38.19","5.6","0.0","7.19","46.14","0.73","2.64","4.7","154.0","Moderate"
"Amritsar","20-06-2018","44.05","152.49","13.1","16.37","29.47","5.81","0.0","6.46","34.83","0.88","2.8","4.89","143.0","Moderate"
"Amritsar","21-06-2018","33.94","120.27","12.02","17.25","29.27","5.93","0.0","5.67","42.11","0.9","2.69","4.66","121.0","Moderate"
"Amritsar","22-06-2018","40.94","150.34","11.3","16.96","28.26","6.18","0.0","7.43","49.88","1.26","2.92","5.41","126.0","Moderate"
"Amritsar","23-06-2018","32.02","154.91","11.04","16.48","27.52","6.32","0.0","7.24","49.88","0.99","2.68","4.98","145.0","Moderate"
"Amritsar","24-06-2018","41.94","120.52","10.89","16.47","27.36","6.23","1.34","6.33","43.26","1.13","2.67","5.07","113.0","Moderate"
"Amritsar","25-06-2018","45.02","174.24","10.83","16.07","26.9","6.24","1.34","4.7","43.26","0.88","2.3","3.45","113.0","Moderate"
"Amritsar","26-06-2018","49.85","229.22","10.6","15.85","26.44","6.33","1.34","6.46","28.48","0.83","2.21","4.72","189.0","Moderate"
"Amritsar","27-06-2018","30.38","85.39","10.56","16.22","26.78","6.23","1.34","7.4","29.44","0.62","2.0","3.58","110.0","Moderate"
"Amritsar","28-06-2018","21.99","46.12","10.88","16.14","27.02","6.09","1.34","12.55","24.31","0.58","1.88","3.26","86.0","Satisfactory"
"Amritsar","29-06-2018","14.6","40.21","10.77","16.86","27.63","5.96","1.34","8.09","17.42","0.71","2.2","3.84","47.0","Good"
"Amritsar","30-06-2018","26.32","72.24","11.82","17.53","29.34","6.64","1.34","9.9","26.17","0.94","2.44","4.51","50.0","Good"
"Amritsar","01-07-2018","39.38","89.71","13.26","18.89","32.13","7.34","1.34","3.78","39.68","1.23","2.73","5.27","94.0","Satisfactory"
"Amritsar","02-07-2018","42.91","96.36","13.17","18.79","31.94","7.41","1.34","4.23","36.15","1.0","2.28","4.4","96.0","Satisfactory"
"Amritsar","03-07-2018","29.81","42.27","13.11","18.68","31.77","7.44","0.16","9.09","21.49","0.6","2.04","3.6","59.0","Satisfactory"
"Amritsar","04-07-2018","57.48","49.28","19.18","18.73","34.32","7.33","0.16","11.28","20.67","0.65","2.09","3.96","83.0","Satisfactory"
"Amritsar","05-07-2018","35.43","75.99","4.7","7.37","11.84","4.63","0.16","5.02","31.48","0.73","2.21","4.11","71.0","Satisfactory"
"Amritsar","06-07-2018","57.96","119.11","8.37","9.12","17.48","5.47","0.16","10.6","37.0","1.08","2.37","4.54","101.0","Moderate"
"Amritsar","07-07-2018","51.58","109.11","11.37","9.3","20.67","6.76","0.18","7.1","40.35","1.05","2.42","5.01","107.0","Moderate"
"Amritsar","08-07-2018","41.99","92.76","11.28","9.2","20.48","6.75","0.46","6.03","38.63","0.82","2.2","4.42","95.0","Satisfactory"
"Amritsar","09-07-2018","43.36","87.53","11.31","9.17","20.48","6.88","0.15","9.03","38.7","0.65","1.98","3.31","93.0","Satisfactory"
"Amritsar","10-07-2018","52.64","68.71","8.86","10.8","19.66","7.33","0.23","7.33","25.46","0.71","2.1","3.85","88.0","Satisfactory"
"Amritsar","11-07-2018","28.48","46.52","9.4","10.06","19.46","7.42","0.47","7.25","30.39","0.63","2.06","3.95","81.0","Satisfactory"
"Amritsar","12-07-2018","36.03","55.76","10.43","8.76","19.19","7.64","0.47","5.66","25.23","3.29","2.6","3.73","50.0","Good"
"Amritsar","13-07-2018","16.45","33.03","10.6","9.01","18.3","7.67","0.47","11.91","17.04","5.57","2.75","2.14","60.0","Satisfactory"
"Amritsar","14-07-2018","21.83","45.5","9.99","9.18","19.16","7.68","0.0","7.33","37.11","3.17","1.92","3.06","60.0","Satisfactory"
"Amritsar","15-07-2018","21.47","41.26","9.76","9.43","19.19","7.59","0.0","7.56","30.98","2.69","1.82","5.49","49.0","Satisfactory"
"Amritsar","16-07-2018","28.43","47.3","9.81","9.41","18.61","7.55","0.0","3.1","29.37","2.58","1.77","5.09","49.0","Good"
"Amritsar","17-07-2018","22.09","41.49","10.07","9.35","16.76","7.6","0.0","2.67","34.97","1.92","1.31","4.28","49.0","Good"
"Amritsar","18-07-2018","24.9","53.83","10.48","8.82","14.49","7.69","0.0","3.84","40.09","1.33","0.84","3.01","55.0","Satisfactory"
"Amritsar","19-07-2018","18.52","53.06","10.44","8.73","15.41","7.65","0.25","3.39","41.53","1.69","1.05","4.41","55.0","Satisfactory"
"Amritsar","20-07-2018","26.85","65.56","10.29","8.06","18.35","6.96","0.41","9.02","27.54","2.02","1.51","6.09","67.0","Satisfactory"
"Amritsar","21-07-2018","27.89","60.21","9.6","5.99","15.59","4.69","0.42","6.07","30.64","2.21","1.69","8.48","64.0","Satisfactory"
"Amritsar","22-07-2018","25.89","27.13","9.36","6.06","15.42","4.71","0.34","3.75","34.04","1.76","1.34","8.49","54.0","Satisfactory"
"Amritsar","23-07-2018","23.24","40.44","9.38","6.02","12.91","4.71","0.36","4.05","39.98","1.54","0.93","6.25","50.0","Good"
"Amritsar","24-07-2018","24.15","48.14","10.29","5.21","10.99","6.2","0.37","3.71","38.48","1.16","0.9","3.58","74.0","Satisfactory"
"Amritsar","25-07-2018","28.38","51.05","10.73","4.85","14.59","6.7","0.37","3.45","31.95","1.54","1.19","4.75","54.0","Satisfactory"
"Amritsar","26-07-2018","14.82","31.86","10.62","4.83","7.46","6.71","0.13","3.45","27.37","0.93","0.63","1.92","50.0","Good"
"Amritsar","27-07-2018","10.8","29.2","11.29","5.6","13.59","6.06","0.2","2.63","31.03","1.37","0.89","3.61","50.0","Satisfactory"
"Amritsar","28-07-2018","10.8","28.23","12.49","6.7","19.19","5.32","0.24","1.95","27.33","1.84","1.39","7.89","25.0","Good"
"Amritsar","29-07-2018","10.8","38.77","12.69","6.65","19.32","5.31","0.37","1.92","26.45","1.99","1.55","10.86","46.0","Good"
"Amritsar","30-07-2018","10.8","49.86","12.67","6.6","19.3","5.31","0.33","2.04","32.44","2.18","1.69","12.12","68.0","Satisfactory"
"Amritsar","31-07-2018","10.8","59.9","12.42","6.63","19.05","5.34","0.3","2.12","36.58","2.19","1.6","7.91","59.0","Satisfactory"
"Amritsar","01-08-2018","10.8","63.84","12.7","7.14","19.81","5.77","0.17","2.21","39.25","2.0","1.49","7.34","71.0","Satisfactory"
"Amritsar","02-08-2018","10.8","61.34","14.06","8.58","22.66","7.14","0.5","3.89","42.72","1.87","1.36","7.84","62.0","Satisfactory"
"Amritsar","03-08-2018","10.8","147.2","14.18","8.94","23.12","7.08","0.23","2.77","30.38","2.08","1.55","11.38","67.0","Satisfactory"
"Amritsar","04-08-2018","10.8","127.95","12.49","8.67","21.08","5.64","0.14","4.57","38.44","1.84","1.22","5.86","126.0","Moderate"
"Amritsar","05-08-2018","10.8","83.64","11.48","8.11","19.59","4.03","0.14","5.08","33.16","1.85","1.28","8.64","100.0","Satisfactory"
"Amritsar","06-08-2018","10.8","47.79","11.72","8.08","19.81","3.92","0.14","6.87","34.94","1.76","1.19","7.62","66.0","Satisfactory"
"Amritsar","07-08-2018","10.8","19.9","12.57","7.92","20.49","3.58","0.14","8.37","34.38","1.72","1.27","7.2","39.0","Good"
"Amritsar","08-08-2018","10.8","18.23","13.32","6.56","17.81","3.21","0.14","6.67","33.25","1.94","1.4","6.75","37.0","Good"
"Amritsar","09-08-2018","19.92","19.99","5.55","7.11","12.66","7.71","0.14","7.22","35.4","1.99","1.39","5.88","40.0","Good"
"Amritsar","10-08-2018","19.92","38.43","5.69","7.67","13.36","7.56","0.14","8.7","34.38","2.02","1.63","9.18","42.0","Good"
"Amritsar","11-08-2018","19.92","38.21","5.73","7.76","13.49","7.43","0.14","8.69","29.83","2.32","2.04","11.65","42.0","Good"
"Amritsar","12-08-2018","19.92","65.08","5.52","7.83","13.35","7.46","0.14","8.41","28.86","2.07","1.73","11.65","43.0","Good"
"Amritsar","13-08-2018","19.92","47.75","6.32","8.79","14.95","7.22","0.32","6.75","29.1","1.88","1.45","8.93","64.0","Satisfactory"
"Amritsar","14-08-2018","19.92","35.59","9.76","10.34","20.11","5.91","0.32","7.25","38.17","1.8","1.36","10.34","44.0","Good"
"Amritsar","15-08-2018","19.92","31.42","9.59","10.37","19.96","5.94","0.32","9.04","33.88","2.0","1.67","11.11","44.0","Satisfactory"
"Amritsar","16-08-2018","19.92","61.22","7.73","10.24","18.08","6.2","0.32","6.69","36.6","1.92","1.24","7.36","44.0","Satisfactory"
"Amritsar","17-08-2018","19.92","50.07","7.37","9.47","16.84","5.62","0.32","3.14","33.74","1.97","1.35","10.23","64.0","Satisfactory"
"Amritsar","18-08-2018","19.92","28.55","7.22","9.46","16.69","5.66","0.32","6.39","39.73","1.89","1.49","11.03","64.0","Satisfactory"
"Amritsar","19-08-2018","19.92","24.03","7.16","9.47","16.62","5.68","0.32","5.18","32.67","1.9","1.45","10.81","40.0","Good"
"Amritsar","20-08-2018","19.92","39.04","9.14","10.14","19.27","6.17","0.32","5.76","34.69","1.97","1.34","8.03","61.0","Satisfactory"
"Amritsar","21-08-2018","19.92","37.9","13.48","12.06","25.24","6.42","1.01","8.09","32.38","2.35","1.35","4.98","42.0","Good"
"Amritsar","22-08-2018","19.92","43.11","14.16","13.5","27.66","6.56","0.04","6.63","29.55","5.83","3.1","6.46","42.0","Satisfactory"
"Amritsar","23-08-2018","19.92","30.87","12.46","12.01","21.0","7.26","0.0","5.23","25.65","4.85","2.54","7.12","40.0","Good"
"Amritsar","24-08-2018","19.92","47.04","14.88","13.39","25.88","6.29","0.0","6.56","31.61","4.72","2.57","9.67","39.0","Good"
"Amritsar","25-08-2018","19.92","47.04","14.88","13.39","25.88","6.29","0.0","6.56","31.61","4.72","2.57","9.67","39.0","Satisfactory"
"Amritsar","26-08-2018","19.92","71.25","68.83","32.78","60.38","19.46","0.0","27.38","29.62","2.07","1.05","3.21","39.0","Satisfactory"
"Amritsar","27-08-2018","19.92","71.25","68.83","32.78","60.38","19.46","0.0","27.38","29.62","2.07","1.05","3.21","98.0","Satisfactory"
"Amritsar","28-08-2018","19.92","92.29","15.11","11.84","23.56","5.75","0.04","6.1","36.0","5.0","2.65","5.75","98.0","Satisfactory"
"Amritsar","29-08-2018","19.92","99.16","12.38","11.74","23.74","3.62","0.0","4.98","15.3","5.83","3.35","11.83","98.0","Satisfactory"
"Amritsar","30-08-2018","19.92","73.84","11.03","10.68","20.6","4.86","0.0","5.32","20.33","5.38","2.93","7.52","86.0","Satisfactory"
"Amritsar","31-08-2018","19.92","86.23","11.92","9.68","16.05","5.98","0.0","5.79","29.21","4.26","3.5","4.19","72.0","Satisfactory"
"Amritsar","01-09-2018","19.92","74.16","15.86","18.0","23.87","11.87","0.0","5.43","33.67","4.68","4.88","7.26","78.0","Satisfactory"
"Amritsar","02-09-2018","19.92","48.94","12.55","10.27","18.51","5.76","0.0","2.36","13.52","4.17","2.15","1.93","78.0","Satisfactory"
"Amritsar","03-09-2018","19.92","36.88","18.56","12.7","13.82","8.53","0.0","3.28","20.52","4.05","4.03","5.56","39.0","Satisfactory"
"Amritsar","04-09-2018","19.92","39.17","21.61","11.55","29.63","7.67","0.0","2.99","23.02","4.88","5.88","5.25","39.0","Good"
"Amritsar","05-09-2018","19.92","64.29","12.35","10.75","19.65","5.99","0.0","2.33","32.89","4.92","4.77","4.11","53.0","Satisfactory"
"Amritsar","06-09-2018","19.92","82.86","11.14","8.52","19.66","5.36","0.0","2.4","22.94","6.81","7.62","6.87","70.0","Satisfactory"
"Amritsar","07-09-2018","19.92","56.13","9.57","7.29","16.86","4.69","0.0","2.74","19.52","6.66","8.47","7.52","72.0","Satisfactory"
"Amritsar","08-09-2018","19.92","24.89","10.26","7.84","18.1","4.47","0.0","3.13","22.58","5.02","7.59","8.23","40.0","Good"
"Amritsar","09-09-2018","19.92","34.62","10.88","10.65","21.4","4.37","0.0","2.87","17.87","5.23","7.87","11.46","33.0","Good"
"Amritsar","10-09-2018","19.92","43.28","10.47","10.85","21.24","4.34","0.0","4.32","19.64","5.43","8.11","11.24","36.0","Good"
"Amritsar","11-09-2018","19.92","42.87","15.68","15.46","31.14","10.81","0.0","2.74","21.88","5.44","8.16","11.58","45.0","Good"
"Amritsar","12-09-2018","19.92","47.01","17.18","14.9","32.09","13.52","0.0","2.81","21.21","4.66","6.9","9.22","46.0","Good"
"Amritsar","13-09-2018","19.92","84.37","14.76","10.91","25.66","9.91","0.0","3.09","19.33","4.03","5.85","8.54","56.0","Satisfactory"
"Amritsar","14-09-2018","19.92","44.41","15.63","11.35","26.98","9.42","0.0","2.15","20.13","3.94","5.77","9.74","77.0","Satisfactory"
"Amritsar","15-09-2018","19.92","36.96","15.74","11.61","27.34","9.31","0.0","3.01","19.82","4.08","5.91","10.03","38.0","Good"
"Amritsar","16-09-2018","19.92","41.76","15.74","11.37","27.11","9.31","0.0","2.28","22.39","4.09","6.0","10.48","39.0","Good"
"Amritsar","17-09-2018","19.92","56.83","15.24","11.48","26.72","9.5","0.0","3.49","25.12","4.27","6.1","10.36","48.0","Good"
"Amritsar","18-09-2018","19.92","67.86","15.55","11.79","27.34","9.32","0.0","2.03","25.65","4.4","6.25","10.57","63.0","Satisfactory"
"Amritsar","19-09-2018","19.92","81.95","15.34","11.69","27.03","9.42","0.0","3.25","25.84","4.58","6.39","10.75","76.0","Satisfactory"
"Amritsar","20-09-2018","19.92","88.29","14.89","11.32","26.21","9.68","0.0","2.78","27.92","4.37","6.23","10.58","84.0","Satisfactory"
