City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2016-01-01,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-02,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-03,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-04,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-05,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-06,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-07,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-08,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-09,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-10,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-11,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-12,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-13,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-14,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-15,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-16,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-17,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-18,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-19,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-20,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-21,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-22,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-23,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-24,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-25,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-26,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-27,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-28,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-29,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-30,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-01-31,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-01,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-02,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-03,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-04,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-05,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-06,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-07,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-02-08,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
